0.207,-0.010,-0.011,-0.009,9.736,-0.340,-0.007,0.011,-0.054,0.035,9.672,0.115,-0.006,
0.209,-0.012,-0.004,-0.015,9.738,-0.340,-0.010,0.007,-0.047,0.032,9.674,0.114,-0.007,
0.211,-0.015,0.001,-0.017,9.739,-0.340,-0.013,0.015,-0.036,0.021,9.676,0.114,-0.008,
0.213,-0.019,0.004,-0.015,9.740,-0.339,-0.016,0.028,-0.020,0.006,9.679,0.115,-0.010,
0.215,-0.021,0.003,-0.012,9.741,-0.337,-0.019,0.040,0.003,-0.004,9.683,0.116,-0.013,
0.217,-0.023,0.003,-0.007,9.742,-0.336,-0.020,0.052,0.023,-0.012,9.686,0.118,-0.016,
0.219,-0.026,0.003,-0.003,9.743,-0.335,-0.022,0.065,0.041,-0.016,9.687,0.119,-0.019,
0.221,-0.031,0.005,0.004,9.744,-0.334,-0.022,0.080,0.056,-0.018,9.686,0.120,-0.021,
0.223,-0.034,0.010,0.012,9.745,-0.334,-0.024,0.094,0.065,-0.019,9.684,0.123,-0.023,
0.225,-0.035,0.015,0.021,9.745,-0.335,-0.026,0.101,0.070,-0.019,9.682,0.126,-0.024,
0.227,-0.033,0.019,0.027,9.745,-0.336,-0.028,0.104,0.071,-0.016,9.682,0.128,-0.025,
0.229,-0.027,0.020,0.026,9.744,-0.336,-0.030,0.099,0.067,-0.012,9.683,0.131,-0.025,
0.231,-0.021,0.019,0.023,9.742,-0.336,-0.032,0.086,0.055,-0.005,9.685,0.132,-0.025,
0.233,-0.015,0.020,0.018,9.740,-0.336,-0.033,0.067,0.038,0.002,9.684,0.132,-0.023,
0.235,-0.011,0.023,0.012,9.738,-0.336,-0.032,0.046,0.021,0.002,9.682,0.131,-0.022,
0.237,-0.010,0.025,0.010,9.737,-0.335,-0.031,0.033,0.013,0.001,9.679,0.131,-0.022,
0.239,-0.015,0.027,0.011,9.737,-0.333,-0.028,0.024,0.015,0.003,9.677,0.129,-0.023,
0.241,-0.024,0.026,0.013,9.736,-0.333,-0.027,0.012,0.020,0.006,9.675,0.126,-0.024,
0.243,-0.031,0.021,0.013,9.736,-0.335,-0.026,0.001,0.020,0.009,9.673,0.123,-0.025,
0.245,-0.035,0.015,0.011,9.736,-0.337,-0.025,-0.006,0.022,0.010,9.671,0.119,-0.025,
0.247,-0.034,0.008,0.005,9.737,-0.339,-0.025,-0.012,0.030,0.010,9.671,0.117,-0.025,
0.249,-0.029,0.002,-0.003,9.739,-0.342,-0.026,-0.027,0.039,0.012,9.671,0.115,-0.025,
0.251,-0.025,-0.004,-0.010,9.741,-0.345,-0.026,-0.041,0.044,0.012,9.671,0.114,-0.024,
0.253,-0.024,-0.008,-0.013,9.742,-0.348,-0.027,-0.047,0.046,0.006,9.673,0.113,-0.025,
0.255,-0.020,-0.009,-0.013,9.744,-0.351,-0.028,-0.046,0.045,0.001,9.676,0.113,-0.026,
0.257,-0.015,-0.005,-0.010,9.746,-0.353,-0.030,-0.043,0.039,-0.002,9.678,0.111,-0.028,
0.259,-0.011,0.004,-0.009,9.748,-0.356,-0.033,-0.042,0.029,-0.013,9.676,0.110,-0.029,
0.261,-0.007,0.011,-0.012,9.749,-0.357,-0.036,-0.042,0.015,-0.034,9.675,0.109,-0.030,
0.263,-0.003,0.020,-0.013,9.748,-0.357,-0.038,-0.033,0.000,-0.056,9.676,0.109,-0.031,
0.265,0.001,0.027,-0.014,9.746,-0.355,-0.039,-0.015,-0.015,-0.072,9.677,0.111,-0.031,
0.267,0.000,0.038,-0.012,9.744,-0.353,-0.040,-0.005,-0.028,-0.077,9.676,0.113,-0.032,
0.269,-0.007,0.044,-0.009,9.742,-0.351,-0.040,0.000,-0.037,-0.077,9.673,0.115,-0.033,
0.271,-0.016,0.040,-0.005,9.742,-0.349,-0.040,0.007,-0.040,-0.079,9.672,0.117,-0.034,
0.273,-0.024,0.035,0.004,9.741,-0.346,-0.038,0.017,-0.036,-0.082,9.672,0.120,-0.035,
0.275,-0.031,0.033,0.012,9.740,-0.344,-0.036,0.023,-0.029,-0.080,9.673,0.121,-0.034,
0.277,-0.038,0.029,0.017,9.741,-0.343,-0.034,0.026,-0.022,-0.072,9.676,0.122,-0.033,
0.279,-0.045,0.025,0.016,9.741,-0.344,-0.033,0.020,-0.014,-0.060,9.677,0.121,-0.032,
0.281,-0.047,0.025,0.012,9.741,-0.345,-0.032,0.011,-0.009,-0.040,9.676,0.120,-0.030,
0.283,-0.046,0.026,0.007,9.740,-0.345,-0.031,0.005,-0.005,-0.017,9.674,0.118,-0.028,
0.285,-0.046,0.028,0.003,9.740,-0.345,-0.031,-0.001,-0.003,0.006,9.672,0.118,-0.027,
0.287,-0.046,0.029,0.000,9.740,-0.346,-0.031,-0.004,-0.007,0.027,9.670,0.117,-0.026,
0.289,-0.043,0.030,-0.005,9.741,-0.347,-0.031,-0.007,-0.018,0.048,9.671,0.116,-0.025,
0.291,-0.038,0.026,-0.010,9.740,-0.347,-0.032,-0.013,-0.038,0.070,9.671,0.117,-0.024,
0.293,-0.031,0.019,-0.011,9.740,-0.346,-0.032,-0.024,-0.056,0.076,9.672,0.119,-0.021,
0.295,-0.024,0.014,-0.009,9.740,-0.344,-0.031,-0.035,-0.064,0.068,9.675,0.120,-0.018,
0.297,-0.019,0.010,-0.008,9.740,-0.342,-0.029,-0.043,-0.065,0.058,9.680,0.121,-0.016,
0.299,-0.014,0.005,-0.008,9.741,-0.340,-0.026,-0.055,-0.067,0.049,9.685,0.122,-0.014,
0.301,-0.011,0.001,-0.005,9.741,-0.339,-0.024,-0.070,-0.065,0.036,9.690,0.122,-0.013,
0.303,-0.005,-0.005,-0.002,9.741,-0.338,-0.022,-0.084,-0.060,0.020,9.691,0.122,-0.012,
0.305,0.005,-0.007,0.001,9.742,-0.338,-0.022,-0.096,-0.050,0.008,9.690,0.122,-0.012,
0.307,0.011,-0.003,0.004,9.741,-0.338,-0.021,-0.094,-0.035,0.003,9.688,0.120,-0.012,
0.309,0.013,0.001,0.009,9.741,-0.340,-0.019,-0.079,-0.016,-0.000,9.685,0.118,-0.014,
0.311,0.013,0.005,0.015,9.742,-0.342,-0.018,-0.059,0.007,-0.001,9.682,0.115,-0.015,
0.313,0.012,0.008,0.021,9.742,-0.343,-0.016,-0.035,0.028,-0.001,9.681,0.113,-0.015,
0.315,0.011,0.010,0.026,9.743,-0.344,-0.014,-0.017,0.038,0.001,9.681,0.113,-0.014,
0.317,0.006,0.013,0.029,9.743,-0.345,-0.011,-0.008,0.042,0.009,9.683,0.114,-0.012,
0.319,0.002,0.017,0.032,9.743,-0.346,-0.009,0.000,0.041,0.019,9.683,0.116,-0.011,
0.321,0.004,0.018,0.036,9.744,-0.347,-0.009,0.011,0.037,0.024,9.682,0.117,-0.009,
0.323,0.008,0.018,0.042,9.744,-0.347,-0.009,0.022,0.031,0.022,9.679,0.119,-0.006,
0.325,0.009,0.018,0.047,9.744,-0.346,-0.008,0.029,0.024,0.018,9.678,0.121,-0.003,
0.327,0.006,0.018,0.052,9.744,-0.345,-0.008,0.032,0.010,0.018,9.678,0.123,0.000,
0.329,0.004,0.019,0.054,9.743,-0.345,-0.008,0.035,-0.008,0.020,9.678,0.124,0.002,
0.331,-0.001,0.020,0.052,9.743,-0.346,-0.009,0.045,-0.023,0.019,9.678,0.125,0.004,
0.333,-0.007,0.020,0.048,9.742,-0.345,-0.010,0.051,-0.028,0.005,9.679,0.124,0.005,
0.335,-0.010,0.020,0.041,9.741,-0.343,-0.011,0.050,-0.030,-0.015,9.679,0.125,0.005,
0.337,-0.013,0.018,0.029,9.740,-0.341,-0.011,0.045,-0.031,-0.032,9.682,0.124,0.004,
0.339,-0.016,0.015,0.017,9.740,-0.339,-0.011,0.036,-0.023,-0.040,9.684,0.121,0.002,
0.341,-0.019,0.009,0.005,9.740,-0.338,-0.010,0.025,-0.016,-0.045,9.684,0.119,-0.000,
0.343,-0.020,0.001,-0.006,9.741,-0.336,-0.008,0.012,-0.010,-0.050,9.684,0.117,-0.003,
0.345,-0.020,-0.006,-0.012,9.741,-0.335,-0.006,0.003,-0.002,-0.051,9.681,0.114,-0.004,
0.347,-0.023,-0.012,-0.016,9.742,-0.333,-0.003,-0.001,0.006,-0.043,9.677,0.112,-0.005,
0.349,-0.028,-0.018,-0.018,9.744,-0.332,-0.001,-0.006,0.013,-0.032,9.672,0.111,-0.005,
0.351,-0.031,-0.024,-0.017,9.746,-0.330,0.000,-0.019,0.020,-0.027,9.666,0.110,-0.003,
0.353,-0.029,-0.031,-0.016,9.747,-0.328,0.001,-0.034,0.023,-0.029,9.662,0.110,-0.001,
0.355,-0.024,-0.039,-0.014,9.747,-0.327,0.001,-0.046,0.018,-0.032,9.660,0.111,0.002,
0.357,-0.017,-0.047,-0.012,9.747,-0.326,0.000,-0.056,0.011,-0.032,9.661,0.114,0.006,
0.359,-0.008,-0.053,-0.010,9.748,-0.326,-0.001,-0.063,0.006,-0.031,9.662,0.116,0.009,
0.361,-0.002,-0.061,-0.007,9.748,-0.326,-0.002,-0.066,-0.002,-0.022,9.665,0.118,0.012,
0.363,-0.000,-0.066,-0.003,9.748,-0.326,-0.002,-0.071,-0.011,-0.008,9.668,0.120,0.014,
0.365,-0.002,-0.069,0.000,9.747,-0.326,-0.002,-0.078,-0.017,0.003,9.669,0.121,0.016,
0.367,-0.006,-0.067,0.004,9.747,-0.325,-0.002,-0.084,-0.021,0.005,9.670,0.122,0.017,
0.369,-0.012,-0.061,0.010,9.746,-0.325,-0.003,-0.082,-0.026,-0.002,9.673,0.121,0.018,
0.371,-0.015,-0.051,0.020,9.746,-0.325,-0.005,-0.074,-0.028,-0.011,9.675,0.120,0.019,
0.373,-0.013,-0.039,0.029,9.745,-0.325,-0.006,-0.064,-0.028,-0.017,9.680,0.120,0.020,
0.375,-0.009,-0.029,0.037,9.745,-0.325,-0.006,-0.051,-0.030,-0.028,9.683,0.120,0.020,
0.377,-0.005,-0.018,0.042,9.744,-0.325,-0.005,-0.039,-0.034,-0.033,9.687,0.121,0.019,
0.379,0.001,-0.010,0.045,9.743,-0.326,-0.004,-0.031,-0.040,-0.028,9.693,0.121,0.017,
0.381,0.007,-0.004,0.050,9.741,-0.327,-0.003,-0.027,-0.047,-0.020,9.696,0.120,0.017,
0.383,0.008,0.000,0.055,9.740,-0.328,-0.003,-0.032,-0.051,-0.013,9.697,0.118,0.016,
0.385,0.006,0.004,0.056,9.739,-0.328,-0.003,-0.036,-0.055,-0.008,9.698,0.117,0.015,
0.387,0.002,0.011,0.059,9.739,-0.328,-0.004,-0.032,-0.058,0.002,9.697,0.117,0.014,
0.389,-0.003,0.016,0.064,9.740,-0.328,-0.005,-0.021,-0.063,0.009,9.696,0.117,0.013,
0.391,-0.009,0.016,0.070,9.740,-0.328,-0.005,-0.008,-0.062,0.012,9.696,0.116,0.012,
0.393,-0.012,0.017,0.074,9.739,-0.329,-0.007,0.000,-0.049,0.013,9.698,0.115,0.011,
0.395,-0.014,0.015,0.072,9.739,-0.331,-0.008,0.009,-0.039,0.013,9.698,0.114,0.010,
0.397,-0.014,0.012,0.070,9.739,-0.331,-0.009,0.018,-0.036,0.010,9.696,0.114,0.010,
0.399,-0.012,0.006,0.063,9.740,-0.332,-0.010,0.020,-0.033,0.010,9.695,0.113,0.010,
0.401,-0.008,0.003,0.053,9.741,-0.333,-0.011,0.016,-0.027,0.005,9.694,0.113,0.009,
0.403,-0.005,0.001,0.044,9.743,-0.334,-0.011,0.009,-0.022,-0.004,9.691,0.114,0.009,
0.405,-0.000,0.002,0.036,9.745,-0.335,-0.011,0.001,-0.020,-0.014,9.689,0.115,0.008,
0.407,0.003,0.004,0.028,9.747,-0.337,-0.011,-0.007,-0.019,-0.017,9.689,0.116,0.007,
0.409,0.001,0.002,0.018,9.748,-0.338,-0.010,-0.008,-0.021,-0.013,9.691,0.118,0.005,
0.411,-0.003,-0.002,0.009,9.748,-0.339,-0.010,-0.003,-0.020,-0.006,9.692,0.118,0.002,
0.413,-0.006,-0.005,0.004,9.748,-0.338,-0.009,-0.000,-0.013,0.004,9.691,0.119,-0.001,
0.415,-0.007,-0.008,-0.001,9.747,-0.338,-0.009,0.006,-0.000,0.017,9.690,0.119,-0.003,
0.417,-0.007,-0.011,-0.008,9.746,-0.339,-0.011,0.018,0.013,0.027,9.690,0.120,-0.003,
0.419,-0.007,-0.014,-0.012,9.744,-0.341,-0.013,0.031,0.021,0.029,9.690,0.120,-0.002,
0.421,-0.006,-0.014,-0.012,9.742,-0.344,-0.015,0.041,0.022,0.027,9.691,0.121,-0.002,
0.423,-0.006,-0.012,-0.011,9.741,-0.346,-0.017,0.044,0.019,0.025,9.689,0.121,-0.003,
0.425,-0.007,-0.012,-0.012,9.740,-0.347,-0.019,0.039,0.016,0.028,9.686,0.123,-0.003,
0.427,-0.008,-0.014,-0.015,9.740,-0.348,-0.021,0.028,0.014,0.035,9.684,0.124,-0.004,
0.429,-0.011,-0.018,-0.018,9.741,-0.348,-0.023,0.024,0.011,0.036,9.683,0.124,-0.006,
0.431,-0.012,-0.021,-0.022,9.742,-0.347,-0.023,0.027,0.015,0.026,9.683,0.124,-0.008,
0.433,-0.008,-0.025,-0.022,9.744,-0.344,-0.024,0.035,0.019,0.014,9.684,0.125,-0.011,
0.435,-0.004,-0.026,-0.021,9.745,-0.341,-0.024,0.050,0.021,0.008,9.685,0.127,-0.014,
0.437,-0.006,-0.028,-0.020,9.745,-0.340,-0.024,0.062,0.025,0.012,9.685,0.129,-0.017,
0.439,-0.006,-0.027,-0.013,9.745,-0.339,-0.024,0.064,0.031,0.014,9.686,0.130,-0.020,
0.441,-0.004,-0.025,-0.002,9.745,-0.339,-0.024,0.061,0.037,0.014,9.687,0.131,-0.022,
0.443,0.000,-0.020,0.009,9.746,-0.339,-0.025,0.056,0.038,0.014,9.688,0.131,-0.023,
0.445,0.002,-0.009,0.016,9.746,-0.339,-0.026,0.053,0.034,0.009,9.691,0.131,-0.023,
0.447,0.001,0.002,0.026,9.746,-0.338,-0.027,0.052,0.029,0.010,9.693,0.129,-0.024,
0.449,-0.004,0.008,0.036,9.746,-0.338,-0.027,0.047,0.025,0.016,9.693,0.127,-0.024,
0.451,-0.014,0.014,0.042,9.745,-0.337,-0.028,0.032,0.021,0.024,9.690,0.124,-0.024,
0.453,-0.022,0.017,0.046,9.744,-0.337,-0.029,0.009,0.015,0.036,9.685,0.122,-0.025,
0.455,-0.028,0.015,0.048,9.744,-0.339,-0.030,-0.011,0.010,0.048,9.680,0.120,-0.027,
0.457,-0.030,0.013,0.048,9.743,-0.341,-0.031,-0.022,0.006,0.060,9.676,0.119,-0.027,
0.459,-0.031,0.012,0.047,9.742,-0.344,-0.031,-0.030,-0.004,0.073,9.674,0.118,-0.026,
0.461,-0.030,0.013,0.042,9.742,-0.346,-0.031,-0.032,-0.017,0.079,9.673,0.117,-0.023,
0.463,-0.026,0.017,0.035,9.742,-0.347,-0.030,-0.032,-0.017,0.083,9.672,0.118,-0.021,
0.465,-0.025,0.021,0.027,9.741,-0.347,-0.029,-0.033,-0.011,0.095,9.673,0.119,-0.018,
0.467,-0.025,0.024,0.020,9.741,-0.348,-0.027,-0.029,-0.008,0.102,9.673,0.120,-0.016,
0.469,-0.027,0.026,0.018,9.741,-0.348,-0.027,-0.023,-0.005,0.101,9.671,0.121,-0.014,
0.471,-0.030,0.027,0.018,9.743,-0.349,-0.027,-0.014,-0.001,0.097,9.669,0.121,-0.014,
0.473,-0.032,0.029,0.016,9.744,-0.350,-0.027,-0.000,0.008,0.088,9.671,0.121,-0.015,
0.475,-0.029,0.032,0.014,9.746,-0.351,-0.028,0.013,0.016,0.071,9.674,0.122,-0.015,
0.477,-0.025,0.032,0.015,9.746,-0.351,-0.027,0.024,0.018,0.055,9.678,0.123,-0.014,
