time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.385,-0.007,-0.071,0.041,0.004,-0.001,0.002,-0.009,-0.013,-0.004,0.000,
0.387,0.001,-0.063,0.039,0.004,-0.001,0.002,-0.010,-0.014,-0.007,0.000,
0.392,0.010,-0.048,0.034,0.004,-0.002,0.002,-0.009,-0.013,-0.011,0.000,
0.394,0.023,-0.019,0.026,0.004,-0.002,0.002,-0.007,-0.011,-0.015,0.000,
0.396,0.036,0.011,0.018,0.005,-0.002,0.002,-0.005,-0.009,-0.017,0.000,
0.398,0.043,0.033,0.012,0.005,-0.002,0.002,-0.005,-0.006,-0.016,0.000,
0.400,0.046,0.042,0.008,0.005,-0.002,0.002,-0.004,-0.003,-0.013,0.000,
0.402,0.045,0.039,0.007,0.005,-0.002,0.002,-0.003,-0.001,-0.010,0.000,
0.404,0.040,0.026,0.006,0.005,-0.001,0.002,-0.003,0.001,-0.008,0.000,
0.406,0.032,0.006,0.007,0.005,-0.001,0.002,-0.002,0.003,-0.007,0.000,
0.408,0.019,-0.013,0.010,0.005,-0.001,0.002,-0.002,0.004,-0.008,0.000,
0.410,0.005,-0.029,0.013,0.005,-0.001,0.002,-0.001,0.003,-0.009,0.000,
0.412,-0.008,-0.041,0.012,0.005,-0.001,0.003,-0.001,0.002,-0.011,0.000,
0.414,-0.015,-0.049,0.008,0.005,-0.002,0.003,0.000,0.000,-0.012,0.000,
0.418,-0.019,-0.051,0.001,0.005,-0.002,0.003,0.002,-0.001,-0.012,0.000,
0.420,-0.018,-0.043,-0.012,0.005,-0.002,0.003,0.004,-0.002,-0.011,0.000,
0.422,-0.014,-0.029,-0.027,0.005,-0.002,0.003,0.005,-0.002,-0.009,0.000,
0.424,-0.008,-0.014,-0.039,0.005,-0.002,0.002,0.004,-0.001,-0.007,0.000,
0.426,-0.001,-0.001,-0.046,0.005,-0.002,0.002,0.003,-0.001,-0.004,0.000,
0.428,0.004,0.009,-0.050,0.005,-0.002,0.002,0.002,0.000,-0.003,0.000,
0.430,0.007,0.012,-0.048,0.005,-0.002,0.002,0.001,0.002,-0.002,0.000,
0.432,0.008,0.007,-0.042,0.005,-0.002,0.002,0.002,0.004,-0.002,0.000,
0.434,0.007,-0.002,-0.033,0.005,-0.002,0.002,0.003,0.006,-0.002,0.000,
0.436,0.006,-0.015,-0.021,0.005,-0.002,0.002,0.004,0.007,-0.000,0.000,
0.438,0.006,-0.026,-0.010,0.005,-0.002,0.002,0.003,0.008,0.001,0.000,
0.443,0.009,-0.034,0.000,0.005,-0.002,0.002,0.002,0.009,0.003,0.000,
0.445,0.016,-0.030,0.014,0.005,-0.002,0.002,0.001,0.009,0.003,0.000,
0.447,0.025,-0.021,0.026,0.005,-0.002,0.002,0.001,0.009,0.002,0.000,
0.449,0.036,-0.008,0.033,0.005,-0.002,0.002,0.002,0.009,0.002,0.000,
0.451,0.045,0.006,0.039,0.005,-0.002,0.002,0.004,0.008,0.003,0.000,
0.453,0.050,0.018,0.042,0.005,-0.002,0.002,0.005,0.007,0.004,0.000,
0.455,0.052,0.028,0.043,0.005,-0.002,0.002,0.006,0.007,0.005,0.000,
0.457,0.054,0.033,0.039,0.005,-0.002,0.002,0.006,0.007,0.005,0.000,
