time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.119,0.000,0.001,0.000,-0.179,-0.429,-10.491,-0.000,0.002,-0.003,-0.169,-0.066,-9.409,0.000,
0.120,0.000,0.001,0.000,-0.179,-0.430,-10.491,-0.000,0.002,-0.003,-0.180,-0.074,-9.404,0.000,
0.121,0.000,0.001,0.000,-0.179,-0.430,-10.491,-0.001,0.002,-0.003,-0.190,-0.080,-9.401,0.000,
0.122,0.000,0.001,0.000,-0.179,-0.431,-10.492,-0.001,0.002,-0.003,-0.201,-0.083,-9.397,0.000,
0.123,0.000,0.001,0.000,-0.179,-0.431,-10.495,-0.001,0.002,-0.003,-0.212,-0.084,-9.392,0.000,
0.124,0.000,0.001,0.000,-0.179,-0.432,-10.497,-0.001,0.002,-0.002,-0.223,-0.083,-9.387,0.000,
0.125,0.000,0.001,0.000,-0.180,-0.433,-10.499,-0.001,0.001,-0.002,-0.232,-0.085,-9.385,0.000,
0.126,0.000,0.001,0.000,-0.180,-0.434,-10.501,-0.001,0.001,-0.002,-0.241,-0.091,-9.384,0.000,
0.127,0.000,0.001,0.000,-0.181,-0.435,-10.504,-0.001,0.001,-0.002,-0.246,-0.100,-9.382,0.000,
0.128,0.000,0.001,0.000,-0.182,-0.436,-10.506,-0.001,0.001,-0.002,-0.249,-0.110,-9.380,0.000,
0.129,0.000,0.001,0.000,-0.183,-0.437,-10.509,-0.001,0.001,-0.002,-0.249,-0.120,-9.377,0.000,
0.130,0.000,0.001,0.000,-0.184,-0.438,-10.512,-0.001,0.001,-0.002,-0.246,-0.126,-9.377,0.000,
0.131,0.000,0.001,0.000,-0.185,-0.439,-10.514,-0.001,0.001,-0.002,-0.240,-0.129,-9.377,0.000,
0.132,-0.000,0.001,0.000,-0.185,-0.440,-10.516,-0.001,0.001,-0.002,-0.232,-0.128,-9.378,0.000,
0.133,-0.000,0.001,0.000,-0.185,-0.440,-10.518,-0.001,0.001,-0.002,-0.227,-0.123,-9.381,0.000,
0.134,-0.000,0.001,0.000,-0.185,-0.439,-10.519,-0.001,0.002,-0.002,-0.227,-0.113,-9.387,0.000,
0.135,-0.000,0.001,0.000,-0.186,-0.439,-10.519,-0.001,0.002,-0.002,-0.230,-0.101,-9.394,0.000,
0.136,-0.000,0.001,0.000,-0.186,-0.438,-10.519,-0.000,0.002,-0.002,-0.233,-0.090,-9.402,0.000,
0.137,-0.000,0.001,0.000,-0.187,-0.437,-10.519,-0.000,0.001,-0.002,-0.235,-0.081,-9.409,0.000,
0.138,-0.000,0.001,0.000,-0.187,-0.436,-10.519,-0.000,0.001,-0.002,-0.237,-0.074,-9.415,0.000,
0.139,-0.000,0.001,0.000,-0.187,-0.436,-10.518,-0.000,0.001,-0.002,-0.238,-0.069,-9.418,0.000,
0.140,-0.000,0.000,-0.000,-0.186,-0.436,-10.517,-0.000,0.001,-0.002,-0.237,-0.065,-9.419,0.000,
0.141,-0.000,0.000,-0.000,-0.186,-0.436,-10.516,-0.000,0.000,-0.003,-0.237,-0.062,-9.418,0.000,
0.142,-0.000,0.000,-0.000,-0.186,-0.435,-10.514,-0.000,0.000,-0.003,-0.237,-0.063,-9.416,0.000,
0.143,-0.000,0.000,-0.000,-0.187,-0.434,-10.513,-0.000,0.000,-0.003,-0.234,-0.063,-9.417,0.000,
0.144,-0.000,0.000,-0.000,-0.187,-0.433,-10.511,-0.000,-0.000,-0.003,-0.230,-0.062,-9.422,0.000,
0.145,-0.000,0.001,-0.000,-0.187,-0.432,-10.511,-0.000,-0.001,-0.003,-0.229,-0.061,-9.430,0.000,
0.146,-0.000,0.001,-0.000,-0.186,-0.431,-10.510,-0.001,-0.001,-0.002,-0.229,-0.060,-9.441,0.000,
0.147,-0.000,0.001,-0.000,-0.186,-0.431,-10.509,-0.001,-0.001,-0.002,-0.229,-0.063,-9.451,0.000,
0.148,-0.000,0.001,-0.000,-0.186,-0.431,-10.506,-0.001,-0.001,-0.002,-0.228,-0.065,-9.459,0.000,
0.149,-0.000,0.001,-0.000,-0.186,-0.431,-10.504,-0.001,-0.001,-0.002,-0.229,-0.067,-9.467,0.000,
0.150,-0.000,0.001,-0.000,-0.186,-0.432,-10.503,-0.001,-0.001,-0.002,-0.231,-0.067,-9.473,0.000,
0.151,-0.000,0.001,-0.000,-0.187,-0.432,-10.502,-0.001,-0.001,-0.002,-0.231,-0.066,-9.478,0.000,
0.152,-0.000,0.001,-0.000,-0.188,-0.432,-10.501,-0.001,-0.002,-0.002,-0.230,-0.063,-9.481,0.000,
0.153,-0.000,0.000,-0.000,-0.188,-0.431,-10.501,-0.001,-0.002,-0.002,-0.228,-0.059,-9.484,0.000,
0.154,-0.000,0.000,-0.000,-0.189,-0.431,-10.500,-0.001,-0.002,-0.002,-0.226,-0.053,-9.487,0.000,
0.155,-0.000,0.000,-0.000,-0.190,-0.431,-10.499,-0.001,-0.002,-0.002,-0.224,-0.047,-9.495,0.000,
0.156,-0.000,0.000,-0.000,-0.191,-0.431,-10.498,-0.001,-0.002,-0.002,-0.221,-0.039,-9.506,0.000,
0.157,-0.000,0.000,0.000,-0.192,-0.432,-10.497,-0.001,-0.002,-0.002,-0.216,-0.031,-9.519,0.000,
0.158,-0.000,0.000,0.000,-0.192,-0.432,-10.496,-0.001,-0.002,-0.001,-0.207,-0.025,-9.529,0.000,
0.159,-0.000,0.000,0.000,-0.192,-0.433,-10.496,-0.001,-0.002,-0.001,-0.193,-0.023,-9.537,0.000,
0.160,-0.000,0.000,0.000,-0.193,-0.435,-10.497,-0.001,-0.002,-0.001,-0.178,-0.025,-9.543,0.000,
0.161,-0.000,0.000,-0.000,-0.193,-0.436,-10.498,-0.001,-0.002,-0.001,-0.162,-0.031,-9.545,0.000,
0.162,-0.000,0.000,-0.000,-0.193,-0.438,-10.500,-0.001,-0.002,-0.000,-0.149,-0.040,-9.544,0.000,
0.163,-0.000,0.000,-0.000,-0.194,-0.439,-10.500,-0.001,-0.002,-0.000,-0.141,-0.046,-9.542,0.000,
0.164,-0.000,0.000,-0.000,-0.194,-0.441,-10.500,-0.001,-0.002,0.000,-0.137,-0.049,-9.537,0.000,
