time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.579,-0.147,0.678,-0.028,0.005,0.090,0.006,1.036,0.196,-9.533,0.000,
0.581,-0.152,0.673,-0.031,0.004,0.091,0.006,1.036,0.179,-9.537,2.000,
0.583,-0.153,0.671,-0.032,0.004,0.093,0.006,1.040,0.162,-9.536,2.000,
0.585,-0.154,0.667,-0.034,0.004,0.094,0.006,1.051,0.148,-9.536,2.000,
0.587,-0.154,0.666,-0.035,0.004,0.095,0.006,1.071,0.139,-9.535,6.000,
0.589,-0.153,0.664,-0.037,0.003,0.097,0.006,1.101,0.138,-9.527,2.000,
0.594,-0.149,0.661,-0.038,0.003,0.098,0.006,1.186,0.163,-9.513,2.000,
0.596,-0.146,0.659,-0.039,0.003,0.099,0.006,1.215,0.165,-9.502,2.000,
0.598,-0.143,0.657,-0.039,0.002,0.101,0.006,1.246,0.174,-9.484,2.000,
0.600,-0.138,0.653,-0.038,0.002,0.102,0.006,1.279,0.183,-9.456,6.000,
0.602,-0.135,0.651,-0.038,0.002,0.103,0.006,1.313,0.196,-9.420,2.000,
0.604,-0.129,0.645,-0.036,0.002,0.104,0.005,1.344,0.209,-9.395,2.000,
0.606,-0.126,0.641,-0.035,0.001,0.106,0.005,1.372,0.215,-9.385,2.000,
0.608,-0.117,0.634,-0.033,0.001,0.107,0.005,1.398,0.219,-9.385,2.000,
0.610,-0.112,0.631,-0.032,0.001,0.108,0.005,1.429,0.229,-9.385,6.000,
0.612,-0.107,0.627,-0.031,0.001,0.110,0.005,1.455,0.248,-9.373,2.000,
0.614,-0.095,0.618,-0.031,0.000,0.111,0.005,1.472,0.268,-9.356,2.000,
0.618,-0.075,0.606,-0.030,0.000,0.112,0.005,1.496,0.293,-9.319,2.000,
0.620,-0.061,0.597,-0.029,0.000,0.113,0.005,1.513,0.284,-9.323,0.000,
0.622,-0.055,0.593,-0.029,-0.000,0.114,0.005,1.519,0.280,-9.334,2.000,
0.624,-0.043,0.586,-0.029,-0.000,0.116,0.005,1.529,0.270,-9.398,2.000,
0.626,-0.036,0.582,-0.030,-0.000,0.117,0.005,1.533,0.262,-9.457,2.000,
0.628,-0.025,0.577,-0.031,-0.000,0.118,0.005,1.535,0.256,-9.507,6.000,
0.630,-0.019,0.575,-0.031,-0.000,0.119,0.005,1.530,0.256,-9.550,2.000,
0.632,-0.014,0.573,-0.030,-0.000,0.120,0.005,1.524,0.260,-9.570,2.000,
0.634,-0.005,0.572,-0.028,-0.000,0.121,0.005,1.490,0.282,-9.616,2.000,
0.636,0.002,0.572,-0.024,-0.000,0.123,0.005,1.464,0.303,-9.629,0.000,
0.638,0.004,0.573,-0.021,-0.000,0.124,0.004,1.447,0.341,-9.643,2.000,
0.640,0.006,0.573,-0.018,-0.000,0.125,0.004,1.437,0.362,-9.651,2.000,
0.645,0.004,0.578,-0.005,-0.000,0.126,0.004,1.403,0.441,-9.743,2.000,
0.647,-0.001,0.582,0.005,-0.000,0.127,0.004,1.410,0.467,-9.811,2.000,
0.649,-0.005,0.586,0.011,-0.000,0.128,0.004,1.432,0.480,-9.881,2.000,
0.651,-0.012,0.595,0.021,-0.000,0.129,0.004,1.456,0.477,-9.943,2.000,
0.653,-0.016,0.600,0.026,-0.000,0.131,0.004,1.478,0.457,-9.992,2.000,
0.655,-0.024,0.612,0.036,-0.000,0.132,0.005,1.503,0.420,-10.031,0.000,
