time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.796,-1.842,-1.274,-1.157,-0.117,-0.117,-0.049,0.034,-0.037,0.000,0.000,
0.798,-1.868,-1.271,-1.134,-0.120,-0.120,-0.052,0.035,-0.036,0.001,0.000,
0.800,-1.895,-1.275,-1.113,-0.124,-0.122,-0.054,0.036,-0.038,-0.000,0.000,
0.802,-1.919,-1.282,-1.096,-0.128,-0.125,-0.056,0.039,-0.041,-0.003,0.000,
0.804,-1.937,-1.285,-1.083,-0.132,-0.127,-0.058,0.043,-0.045,-0.008,0.000,
0.806,-1.945,-1.270,-1.069,-0.136,-0.130,-0.061,0.049,-0.050,-0.012,0.000,
0.808,-1.940,-1.233,-1.050,-0.140,-0.132,-0.063,0.054,-0.053,-0.015,0.000,
0.810,-1.929,-1.178,-1.019,-0.143,-0.135,-0.065,0.057,-0.053,-0.016,0.000,
0.812,-1.923,-1.111,-0.975,-0.147,-0.137,-0.067,0.059,-0.052,-0.016,0.000,
0.814,-1.933,-1.036,-0.928,-0.151,-0.139,-0.069,0.059,-0.050,-0.015,0.000,
0.816,-1.963,-0.957,-0.884,-0.155,-0.141,-0.071,0.057,-0.047,-0.012,0.000,
0.818,-2.012,-0.881,-0.852,-0.159,-0.143,-0.072,0.054,-0.043,-0.009,0.000,
0.820,-2.077,-0.815,-0.839,-0.163,-0.145,-0.074,0.047,-0.037,-0.004,0.000,
0.822,-2.161,-0.769,-0.847,-0.167,-0.147,-0.076,0.038,-0.029,0.004,0.000,
0.824,-2.271,-0.752,-0.872,-0.171,-0.148,-0.077,0.028,-0.019,0.015,0.000,
0.826,-2.413,-0.762,-0.911,-0.176,-0.150,-0.079,0.021,-0.007,0.026,0.000,
0.828,-2.586,-0.793,-0.961,-0.181,-0.151,-0.081,0.019,0.003,0.035,0.000,
0.830,-2.785,-0.833,-1.011,-0.186,-0.153,-0.083,0.022,0.012,0.039,0.000,
0.832,-2.997,-0.874,-1.051,-0.191,-0.155,-0.085,0.031,0.019,0.040,0.000,
0.834,-3.213,-0.909,-1.064,-0.197,-0.156,-0.087,0.041,0.023,0.037,0.000,
0.836,-3.428,-0.939,-1.044,-0.204,-0.158,-0.089,0.051,0.023,0.035,0.000,
0.838,-3.646,-0.968,-0.993,-0.211,-0.160,-0.091,0.057,0.022,0.035,4.000,
0.840,-3.868,-1.001,-0.917,-0.218,-0.162,-0.093,0.060,0.021,0.037,0.000,
0.842,-4.091,-1.039,-0.828,-0.226,-0.164,-0.095,0.060,0.020,0.039,0.000,
0.844,-4.316,-1.087,-0.731,-0.234,-0.166,-0.097,0.057,0.019,0.042,0.000,
0.846,-4.542,-1.144,-0.629,-0.243,-0.168,-0.098,0.053,0.019,0.045,0.000,
0.848,-4.768,-1.207,-0.521,-0.252,-0.170,-0.099,0.049,0.018,0.048,0.000,
0.850,-4.994,-1.271,-0.404,-0.261,-0.173,-0.101,0.046,0.016,0.050,0.000,
0.852,-5.222,-1.336,-0.282,-0.271,-0.175,-0.101,0.044,0.014,0.052,0.000,
0.854,-5.456,-1.403,-0.162,-0.282,-0.178,-0.102,0.043,0.012,0.052,0.000,
0.856,-5.696,-1.471,-0.051,-0.293,-0.181,-0.102,0.040,0.010,0.051,0.000,
0.858,-5.942,-1.539,0.047,-0.304,-0.184,-0.102,0.036,0.009,0.050,0.000,
0.860,-6.193,-1.611,0.127,-0.316,-0.187,-0.102,0.031,0.008,0.049,0.000,
0.862,-6.449,-1.694,0.189,-0.328,-0.190,-0.102,0.026,0.007,0.047,8.000,
0.864,-6.709,-1.792,0.232,-0.341,-0.194,-0.102,0.021,0.006,0.047,0.000,
0.866,-6.971,-1.904,0.259,-0.355,-0.197,-0.101,0.017,0.004,0.046,0.000,
0.868,-7.229,-2.025,0.277,-0.368,-0.201,-0.101,0.014,0.002,0.046,0.000,
0.870,-7.480,-2.149,0.284,-0.383,-0.205,-0.100,0.012,-0.002,0.046,0.000,
0.872,-7.725,-2.272,0.275,-0.398,-0.209,-0.100,0.010,-0.007,0.047,0.000,
0.874,-7.972,-2.394,0.244,-0.413,-0.214,-0.099,0.008,-0.011,0.050,0.000,
0.876,-8.229,-2.523,0.193,-0.429,-0.219,-0.098,0.006,-0.013,0.054,0.000,
0.878,-8.503,-2.662,0.123,-0.446,-0.224,-0.098,0.005,-0.012,0.061,0.000,
0.880,-8.796,-2.806,0.041,-0.463,-0.229,-0.098,0.008,-0.007,0.069,0.000,
0.882,-9.111,-2.952,-0.041,-0.480,-0.235,-0.098,0.013,0.001,0.078,0.000,
0.884,-9.454,-3.093,-0.113,-0.499,-0.241,-0.098,0.019,0.010,0.086,0.000,
