time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.993,8.545,-0.777,-0.794,0.533,-0.267,0.041,0.107,0.230,0.115,0.000,
0.995,8.918,-0.958,-0.799,0.550,-0.269,0.040,0.110,0.250,0.106,0.000,
0.997,9.252,-1.161,-0.793,0.568,-0.271,0.038,0.114,0.267,0.095,0.000,
0.999,9.546,-1.391,-0.782,0.587,-0.273,0.036,0.119,0.280,0.081,0.000,
1.001,9.798,-1.651,-0.777,0.606,-0.276,0.035,0.124,0.289,0.062,0.000,
1.003,10.005,-1.941,-0.792,0.625,-0.279,0.033,0.129,0.298,0.038,0.000,
1.005,10.144,-2.246,-0.826,0.645,-0.283,0.032,0.137,0.309,0.009,0.000,
1.007,10.188,-2.542,-0.872,0.666,-0.288,0.030,0.144,0.321,-0.022,0.000,
1.009,10.118,-2.803,-0.922,0.686,-0.293,0.028,0.148,0.333,-0.052,0.000,
1.011,9.938,-3.023,-0.970,0.706,-0.298,0.026,0.148,0.343,-0.077,0.000,
1.013,9.667,-3.208,-1.016,0.726,-0.304,0.024,0.143,0.348,-0.096,0.000,
1.015,9.326,-3.372,-1.061,0.746,-0.311,0.022,0.134,0.350,-0.109,0.000,
1.017,8.936,-3.524,-1.109,0.764,-0.318,0.020,0.123,0.349,-0.113,0.000,
1.019,8.513,-3.664,-1.173,0.782,-0.325,0.018,0.113,0.349,-0.108,0.000,
1.021,8.068,-3.791,-1.263,0.799,-0.332,0.016,0.102,0.348,-0.097,0.000,
1.023,7.617,-3.913,-1.385,0.815,-0.340,0.013,0.091,0.346,-0.080,8.000,
1.025,7.179,-4.041,-1.533,0.831,-0.347,0.010,0.083,0.347,-0.059,0.000,
1.027,6.760,-4.170,-1.690,0.845,-0.355,0.007,0.081,0.349,-0.040,0.000,
1.029,6.359,-4.280,-1.845,0.858,-0.364,0.004,0.085,0.351,-0.023,0.000,
1.031,5.986,-4.357,-1.991,0.871,-0.372,0.000,0.093,0.351,-0.009,0.000,
1.033,5.657,-4.391,-2.127,0.883,-0.381,-0.004,0.101,0.351,0.002,0.000,
1.035,5.381,-4.382,-2.253,0.894,-0.390,-0.008,0.108,0.351,0.008,0.000,
1.037,5.160,-4.336,-2.365,0.905,-0.399,-0.012,0.111,0.353,0.008,0.000,
1.039,4.987,-4.257,-2.457,0.915,-0.407,-0.017,0.109,0.357,0.003,0.000,
1.041,4.845,-4.161,-2.519,0.925,-0.416,-0.022,0.102,0.362,-0.004,0.000,
1.043,4.723,-4.071,-2.546,0.935,-0.424,-0.027,0.092,0.365,-0.009,0.000,
1.045,4.613,-4.009,-2.537,0.945,-0.432,-0.032,0.081,0.366,-0.009,8.000,
1.047,4.519,-3.989,-2.506,0.954,-0.440,-0.037,0.071,0.361,-0.004,0.000,
1.049,4.454,-4.013,-2.466,0.963,-0.448,-0.042,0.066,0.352,0.005,0.000,
1.051,4.426,-4.065,-2.425,0.972,-0.456,-0.047,0.068,0.345,0.017,0.000,
1.053,4.434,-4.113,-2.381,0.981,-0.464,-0.052,0.078,0.340,0.031,0.000,
1.055,4.477,-4.133,-2.334,0.989,-0.473,-0.057,0.094,0.338,0.044,0.000,
1.057,4.560,-4.116,-2.282,0.998,-0.481,-0.061,0.111,0.338,0.055,0.000,
1.059,4.683,-4.072,-2.220,1.008,-0.489,-0.066,0.122,0.340,0.064,0.000,
