time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.291,-0.014,-0.010,0.048,0.002,-0.001,0.000,-0.011,-0.008,-0.001,0.000,
0.293,-0.007,-0.016,0.042,0.002,-0.001,0.000,-0.009,-0.010,-0.002,0.000,
0.295,0.004,-0.022,0.034,0.002,-0.001,0.000,-0.008,-0.012,-0.003,0.000,
0.297,0.016,-0.025,0.023,0.002,-0.001,0.001,-0.007,-0.013,-0.003,0.000,
0.299,0.026,-0.026,0.012,0.002,-0.001,0.001,-0.007,-0.013,-0.002,0.000,
0.301,0.030,-0.026,0.007,0.002,-0.001,0.001,-0.007,-0.013,-0.001,0.000,
0.303,0.028,-0.026,0.008,0.002,-0.002,0.001,-0.007,-0.012,-0.001,0.000,
0.305,0.022,-0.027,0.013,0.002,-0.002,0.001,-0.006,-0.010,-0.001,0.000,
0.307,0.017,-0.024,0.019,0.002,-0.002,0.001,-0.005,-0.007,-0.001,0.000,
0.309,0.014,-0.020,0.026,0.002,-0.002,0.001,-0.002,-0.003,-0.001,0.000,
0.311,0.011,-0.016,0.032,0.002,-0.002,0.001,-0.000,-0.000,-0.001,0.000,
0.316,0.009,-0.012,0.037,0.002,-0.002,0.001,0.001,0.001,0.001,0.000,
0.318,0.007,-0.001,0.033,0.002,-0.002,0.001,0.001,-0.002,0.006,0.000,
0.320,0.008,0.015,0.020,0.002,-0.002,0.001,0.001,-0.006,0.012,0.000,
0.322,0.011,0.032,0.008,0.002,-0.002,0.001,0.001,-0.010,0.018,0.000,
0.324,0.015,0.044,-0.003,0.002,-0.002,0.001,0.001,-0.012,0.020,0.000,
0.326,0.019,0.048,-0.012,0.002,-0.002,0.001,0.001,-0.012,0.019,0.000,
0.328,0.023,0.046,-0.020,0.002,-0.002,0.001,-0.001,-0.010,0.016,0.000,
0.330,0.025,0.037,-0.026,0.002,-0.001,0.001,-0.002,-0.007,0.010,0.000,
0.332,0.026,0.025,-0.029,0.002,-0.001,0.001,-0.004,-0.003,0.005,0.000,
0.334,0.024,0.012,-0.032,0.002,-0.001,0.001,-0.004,-0.000,0.001,0.000,
0.336,0.017,-0.002,-0.036,0.002,-0.001,0.001,-0.003,0.001,-0.001,0.000,
0.338,0.006,-0.020,-0.040,0.003,-0.001,0.001,-0.001,0.001,0.001,0.000,
0.342,-0.005,-0.041,-0.046,0.003,-0.001,0.001,0.001,0.001,0.003,0.000,
0.344,-0.010,-0.060,-0.045,0.003,-0.001,0.001,0.004,0.002,0.006,0.000,
0.346,-0.008,-0.068,-0.035,0.003,-0.002,0.000,0.005,0.004,0.008,0.000,
0.348,-0.002,-0.063,-0.022,0.002,-0.002,0.000,0.005,0.006,0.009,0.000,
0.350,0.007,-0.046,-0.010,0.002,-0.002,0.000,0.005,0.007,0.007,0.000,
0.352,0.021,-0.026,-0.002,0.003,-0.002,0.000,0.005,0.006,0.005,0.000,
0.354,0.037,-0.012,0.000,0.003,-0.002,0.000,0.005,0.005,0.002,0.000,
0.356,0.056,-0.010,-0.002,0.003,-0.002,0.000,0.005,0.002,-0.000,0.000,
0.358,0.070,-0.018,-0.007,0.003,-0.002,0.000,0.005,-0.002,-0.003,0.000,
0.360,0.079,-0.030,-0.013,0.003,-0.002,0.000,0.006,-0.005,-0.004,0.000,
0.362,0.081,-0.043,-0.019,0.003,-0.002,0.000,0.006,-0.008,-0.005,0.000,
0.367,0.080,-0.053,-0.023,0.003,-0.002,0.000,0.007,-0.010,-0.004,0.000,
0.369,0.067,-0.054,-0.028,0.003,-0.002,0.000,0.007,-0.007,-0.004,0.000,
0.371,0.045,-0.048,-0.034,0.003,-0.002,0.000,0.008,-0.002,-0.004,0.000,
0.373,0.021,-0.040,-0.039,0.004,-0.002,0.000,0.008,0.004,-0.004,0.000,
0.375,-0.001,-0.031,-0.043,0.004,-0.003,-0.000,0.009,0.008,-0.004,0.000,
0.377,-0.020,-0.023,-0.041,0.004,-0.003,-0.000,0.010,0.011,-0.003,0.000,
0.379,-0.035,-0.018,-0.035,0.004,-0.003,-0.000,0.011,0.012,-0.004,0.000,
0.381,-0.047,-0.017,-0.025,0.004,-0.003,-0.000,0.012,0.011,-0.006,0.000,
0.383,-0.052,-0.022,-0.017,0.003,-0.003,-0.000,0.013,0.009,-0.009,0.000,
0.385,-0.045,-0.032,-0.012,0.003,-0.003,-0.000,0.014,0.005,-0.011,0.000,
0.387,-0.028,-0.044,-0.012,0.003,-0.003,-0.000,0.014,0.002,-0.013,0.000,
0.389,-0.005,-0.055,-0.017,0.003,-0.003,-0.000,0.014,-0.001,-0.013,0.000,
0.393,0.020,-0.060,-0.024,0.003,-0.003,-0.000,0.013,-0.002,-0.012,0.000,
