time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.385,-0.058,-0.047,0.041,-0.012,-0.011,-0.007,-0.009,0.003,0.014,0.000,
0.387,-0.075,-0.056,0.041,-0.012,-0.012,-0.007,-0.013,0.004,0.012,0.000,
0.389,-0.091,-0.064,0.040,-0.012,-0.012,-0.007,-0.015,0.004,0.008,0.000,
0.391,-0.102,-0.071,0.040,-0.012,-0.012,-0.007,-0.015,0.002,0.003,0.000,
0.393,-0.111,-0.075,0.042,-0.013,-0.012,-0.007,-0.014,-0.001,-0.001,0.000,
0.395,-0.117,-0.074,0.045,-0.013,-0.012,-0.007,-0.012,-0.003,-0.003,0.000,
0.397,-0.118,-0.071,0.047,-0.013,-0.012,-0.007,-0.011,-0.006,-0.003,0.000,
0.399,-0.114,-0.071,0.047,-0.013,-0.012,-0.007,-0.012,-0.007,-0.002,0.000,
0.401,-0.106,-0.077,0.046,-0.013,-0.013,-0.006,-0.012,-0.008,-0.003,0.000,
0.403,-0.095,-0.087,0.039,-0.014,-0.013,-0.006,-0.012,-0.006,-0.003,0.000,
0.405,-0.083,-0.096,0.026,-0.014,-0.013,-0.006,-0.010,-0.003,-0.003,0.000,
0.407,-0.068,-0.102,0.013,-0.014,-0.013,-0.006,-0.007,0.002,-0.004,0.000,
0.409,-0.048,-0.105,0.003,-0.014,-0.013,-0.006,-0.003,0.006,-0.007,0.000,
0.411,-0.025,-0.105,-0.003,-0.014,-0.013,-0.006,0.002,0.008,-0.010,0.000,
0.413,-0.004,-0.103,-0.005,-0.014,-0.014,-0.006,0.007,0.008,-0.012,0.000,
0.415,0.010,-0.094,-0.002,-0.014,-0.014,-0.006,0.011,0.007,-0.012,0.000,
0.417,0.016,-0.077,-0.000,-0.014,-0.014,-0.006,0.012,0.003,-0.011,0.000,
0.419,0.021,-0.051,-0.005,-0.014,-0.014,-0.006,0.011,-0.000,-0.010,0.000,
0.421,0.025,-0.019,-0.014,-0.014,-0.014,-0.006,0.010,-0.004,-0.010,0.000,
0.423,0.030,0.013,-0.023,-0.014,-0.014,-0.006,0.007,-0.007,-0.009,0.000,
0.425,0.038,0.041,-0.030,-0.014,-0.014,-0.006,0.004,-0.009,-0.009,0.000,
0.427,0.051,0.062,-0.035,-0.014,-0.014,-0.006,0.001,-0.012,-0.009,0.000,
0.429,0.071,0.075,-0.041,-0.014,-0.014,-0.006,-0.002,-0.014,-0.009,0.000,
0.431,0.097,0.082,-0.052,-0.014,-0.014,-0.007,-0.004,-0.014,-0.010,0.000,
0.433,0.124,0.083,-0.069,-0.014,-0.014,-0.007,-0.003,-0.012,-0.011,0.000,
0.435,0.145,0.083,-0.088,-0.013,-0.014,-0.007,-0.002,-0.007,-0.013,0.000,
0.437,0.152,0.084,-0.102,-0.013,-0.014,-0.007,-0.000,-0.001,-0.015,0.000,
0.439,0.141,0.088,-0.107,-0.013,-0.013,-0.007,0.000,0.005,-0.017,0.000,
0.441,0.117,0.094,-0.102,-0.012,-0.013,-0.007,-0.002,0.010,-0.016,0.000,
0.443,0.085,0.095,-0.092,-0.012,-0.013,-0.008,-0.005,0.013,-0.013,0.000,
0.445,0.053,0.091,-0.079,-0.012,-0.013,-0.008,-0.010,0.015,-0.010,0.000,
0.447,0.025,0.082,-0.065,-0.012,-0.013,-0.008,-0.015,0.016,-0.007,0.000,
0.449,0.003,0.072,-0.053,-0.012,-0.012,-0.008,-0.019,0.016,-0.006,0.000,
0.451,-0.014,0.061,-0.040,-0.012,-0.012,-0.008,-0.022,0.016,-0.005,0.000,
0.453,-0.024,0.049,-0.029,-0.012,-0.012,-0.008,-0.022,0.014,-0.005,0.000,
0.455,-0.030,0.038,-0.022,-0.012,-0.012,-0.008,-0.020,0.012,-0.005,0.000,
